Company,TypeName,Inches,Ram_GB,Weight_kg,Touchscreen,IPS,Res_X,Res_Y,PPI,SSD_GB,HDD_GB,Flash_Storage_GB,Hybrid_GB,Cpu_gama,Gpu_marca,SO,Price_euros
Lenovo,Notebook,13.3,8,1.44,0,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,960.0
Lenovo,Notebook,15.6,4,1.85,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Intel,Windows,779.0
HP,Workstation,15.6,16,2.6,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2419.0
Dell,2 in 1 Convertible,13.3,8,1.55,1,0,1920,1080,165.6321180513006,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,659.0
MSI,Gaming,15.6,16,1.8,0,0,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2094.48
Acer,Notebook,15.6,4,2.4,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,410.8
Dell,Notebook,15.6,8,2.0,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1207.0
Dell,Notebook,15.6,8,2.0,0,0,1366,768,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,665.0
Toshiba,Notebook,14.0,8,1.25,1,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1535.0
Lenovo,2 in 1 Convertible,14.0,8,1.7,1,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,999.0
Lenovo,Workstation,15.6,16,2.5,0,1,3840,2160,282.42399616439724,1000.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,3299.0
Acer,Notebook,14.0,2,1.68,0,0,1366,768,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Otro,330.0
Samsung,Ultrabook,13.3,16,0.81,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1649.0
HP,Notebook,15.6,8,1.86,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,539.0
Dell,Notebook,14.0,8,1.6,0,0,1366,768,111.93520355955211,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1126.71
HP,Workstation,17.3,16,3.0,0,1,1920,1080,127.33567457123111,256.0,0.0,0.0,0.0,Otro,Nvidia,Windows,4389.0
Lenovo,Netbook,11.6,4,1.4,1,0,1366,768,135.0942111925629,128.0,0.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,475.0
HP,Notebook,15.6,8,1.84,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1900.0
Asus,Notebook,15.6,4,2.45,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Otro,579.0
Lenovo,Ultrabook,14.0,4,1.7,0,0,1920,1080,157.3505121487356,180.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1096.0
Asus,Notebook,15.6,4,2.37,0,0,1366,768,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,849.9
Lenovo,2 in 1 Convertible,13.3,8,1.3,1,1,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1199.0
HP,Notebook,15.6,8,2.2,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1099.0
HP,Workstation,15.6,8,2.59,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1561.0
Dell,Gaming,15.6,16,4.42,0,1,3840,2160,282.42399616439724,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2868.99
Acer,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,599.0
Lenovo,Gaming,15.6,8,2.5,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1048.0
Dell,Ultrabook,12.5,16,1.18,0,0,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1859.0
Google,Ultrabook,12.3,8,1.1,1,0,2400,1600,234.50740003017813,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Otro,1559.0
Asus,Ultrabook,13.3,8,1.2,0,1,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1129.0
Dell,Notebook,13.3,4,1.65,0,0,1366,768,117.82653006268643,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,849.0
Acer,Notebook,13.3,4,1.6,0,0,1366,768,117.82653006268643,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,655.0
Asus,Notebook,17.3,4,2.8,0,0,1366,768,90.58340172449303,0.0,1000.0,0.0,0.0,Intel Pentium Quad,Nvidia,Windows,470.34
Dell,Gaming,15.6,16,2.72,1,1,3840,2160,282.42399616439724,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1099.0
Samsung,Ultrabook,13.3,8,1.31,1,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1599.0
Acer,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Pentium Quad,Intel,Linux,298.0
Dell,Notebook,15.6,16,2.3,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,AMD,Windows,1181.27
Samsung,2 in 1 Convertible,15.0,16,1.71,1,0,1920,1080,146.86047800548656,256.0,0.0,0.0,0.0,Intel Core i7,AMD,Windows,1799.0
Toshiba,Notebook,14.0,4,1.75,0,1,1366,768,111.93520355955211,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1020.0
Dell,Gaming,15.6,8,2.62,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1099.0
HP,Ultrabook,12.5,4,1.26,0,0,1366,768,125.36742798669837,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1244.0
Asus,2 in 1 Convertible,15.6,12,2.3,1,0,1920,1080,141.21199808219862,0.0,2000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,839.0
Lenovo,Notebook,15.6,16,2.5,0,0,3840,2160,282.42399616439724,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2370.0
Acer,Notebook,14.0,4,1.8,0,1,1920,1080,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,636.0
Razer,Gaming,14.0,16,1.95,0,0,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2899.0
Asus,Notebook,15.6,8,2.0,0,0,1920,1080,141.21199808219862,128.0,0.0,0.0,0.0,Otro,Intel,Windows,581.9
Dell,Gaming,17.3,32,4.42,0,1,1920,1080,127.33567457123111,1000.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,3588.8
Asus,Gaming,17.3,16,4.3,0,1,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2350.0
Toshiba,Ultrabook,14.0,16,1.47,0,1,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1764.0
Lenovo,Notebook,15.6,8,2.2,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Otro,Intel,Otro,329.0
Lenovo,Ultrabook,14.0,16,1.7,0,0,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2299.0
MSI,Gaming,14.0,16,1.6,0,1,1920,1080,157.3505121487356,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1891.0
MSI,Gaming,15.6,8,2.2,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1089.0
Lenovo,Gaming,15.6,4,2.4,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,999.0
Acer,Gaming,17.3,16,4.2,0,1,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2299.0
Dell,Gaming,15.6,8,2.62,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,985.0
Asus,Gaming,15.6,8,2.24,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1339.0
Vero,Notebook,14.0,4,1.22,0,0,1920,1080,157.3505121487356,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,202.9
Lenovo,2 in 1 Convertible,13.3,8,1.37,1,1,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1970.0
Lenovo,2 in 1 Convertible,15.6,8,2.08,1,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,AMD,Windows,959.0
Apple,Ultrabook,12.0,8,0.92,0,1,2304,1440,226.41554716935852,0.0,0.0,512.0,0.0,Intel Core M,Intel,Mac,1165.0
Lenovo,2 in 1 Convertible,14.0,8,1.42,1,1,2560,1440,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,2330.0
Asus,Notebook,14.0,4,1.63,0,0,1366,768,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,299.0
Dell,Notebook,15.6,8,1.95,0,0,1366,768,100.45466986113651,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,810.0
Lenovo,2 in 1 Convertible,13.9,8,1.38,1,1,1920,1080,158.48253022174808,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1349.0
Dell,Notebook,15.6,8,2.0,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i3,AMD,Windows,739.0
HP,Workstation,15.6,8,3.14,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2064.9
Asus,Notebook,15.6,8,2.37,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1099.0
Dell,Ultrabook,13.3,8,1.29,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1499.0
Dell,Notebook,15.6,8,2.06,1,0,3840,2160,282.42399616439724,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1749.0
Dell,Netbook,11.6,4,1.63,0,0,1366,768,135.0942111925629,128.0,0.0,0.0,0.0,Intel Pentium Quad,Intel,Windows,744.0
HP,Netbook,12.5,8,1.26,0,0,1366,768,125.36742798669837,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1389.0
Toshiba,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,780.0
HP,Notebook,15.6,8,2.04,0,0,1366,768,100.45466986113651,0.0,2000.0,0.0,0.0,Otro,AMD,Windows,629.0
Dell,Gaming,15.6,16,2.62,0,0,3840,2160,282.42399616439724,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1679.0
Lenovo,Notebook,15.6,4,2.4,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,609.0
HP,Gaming,17.3,12,3.74,0,1,1920,1080,127.33567457123111,0.0,1000.0,0.0,0.0,Intel Core i7,AMD,Windows,1749.0
MSI,Gaming,17.3,16,2.9,0,0,1920,1080,127.33567457123111,512.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2415.0
Samsung,Ultrabook,13.3,8,0.81,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1499.0
Dell,Notebook,15.6,8,1.98,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,961.0
Dell,Notebook,15.6,8,2.18,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,AMD,Windows,789.81
Lenovo,Ultrabook,14.0,8,1.32,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1859.0
Razer,Ultrabook,12.5,16,1.29,1,1,3840,2160,352.4651472131677,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1799.0
HP,Netbook,11.6,4,1.23,0,0,1366,768,135.0942111925629,0.0,0.0,16.0,0.0,Intel Celeron Dual,Intel,Otro,385.0
Dell,Gaming,17.3,16,4.36,0,1,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2505.02
Dell,Notebook,14.0,4,1.76,0,0,1366,768,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,755.0
Lenovo,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,489.9
Toshiba,Ultrabook,14.0,4,1.25,0,0,1366,768,111.93520355955211,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1090.0
Lenovo,Ultrabook,14.0,8,1.13,0,1,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2499.0
MSI,Gaming,15.6,8,2.4,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1199.0
Lenovo,Ultrabook,14.0,8,1.13,0,1,1920,1080,157.3505121487356,0.0,0.0,256.0,0.0,Intel Core i5,Intel,Windows,1875.0
Toshiba,Notebook,14.0,4,1.75,0,0,1366,768,111.93520355955211,128.0,0.0,0.0,0.0,Otro,Intel,Windows,499.0
Asus,2 in 1 Convertible,13.3,8,1.1,1,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1358.0
Dell,Notebook,14.0,4,1.76,0,0,1366,768,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,585.0
Acer,Netbook,11.6,4,1.35,0,1,1366,768,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Otro,355.0
Acer,Notebook,14.0,8,1.5,0,1,1920,1080,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,619.0
Razer,Gaming,17.3,32,3.49,1,0,3840,2160,254.67134914246222,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,5499.0
Lenovo,Ultrabook,14.0,16,1.1,0,1,2560,1440,209.8006828649808,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2099.0
Asus,Notebook,15.6,4,2.1,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Linux,519.0
Lenovo,Notebook,14.0,8,1.7,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1186.0
Lenovo,Notebook,14.0,8,1.32,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1650.0
Dell,Gaming,15.6,16,3.21,0,0,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2774.63
Asus,Gaming,17.3,16,2.9,0,0,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2419.0
Toshiba,Notebook,15.6,4,2.0,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,669.0
Lenovo,Notebook,14.0,4,1.5,0,0,1366,768,111.93520355955211,0.0,0.0,16.0,0.0,Otro,Intel,Otro,325.0
Asus,Notebook,15.6,8,2.3,0,0,1920,1080,141.21199808219862,0.0,128.0,0.0,0.0,Intel Core i5,Intel,Windows,590.0
Asus,Gaming,17.3,16,2.73,0,0,1920,1080,127.33567457123111,512.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1799.0
Dell,Gaming,17.3,32,4.42,0,1,1920,1080,127.33567457123111,512.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,3072.89
HP,Notebook,17.3,8,2.63,0,0,1600,900,106.11306214269258,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,910.0
Dell,Notebook,15.6,8,2.18,0,0,1366,768,100.45466986113651,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,713.99
HP,Ultrabook,14.0,8,1.54,0,0,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1870.0
Dell,Notebook,15.6,4,2.18,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,AMD,Windows,739.0
HP,2 in 1 Convertible,11.6,4,1.4,1,0,1366,768,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Otro,615.0
Asus,Ultrabook,13.3,8,1.45,0,1,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1026.0
HP,2 in 1 Convertible,13.3,8,1.28,1,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,2277.0
HP,Ultrabook,14.0,8,1.54,0,0,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1468.0
HP,Notebook,15.6,4,1.86,0,0,1366,768,100.45466986113651,128.0,0.0,0.0,0.0,Intel Celeron Dual,Intel,Otro,299.0
Asus,Gaming,15.6,16,2.1,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1899.0
Dell,Notebook,17.3,8,2.83,0,0,1920,1080,127.33567457123111,0.0,1000.0,0.0,0.0,Intel Core i7,AMD,Linux,865.0
Lenovo,Ultrabook,14.0,8,1.96,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1903.0
Asus,Notebook,15.6,8,2.3,0,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,787.0
Dell,Notebook,15.6,8,1.9,0,0,1920,1080,141.21199808219862,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,945.0
Asus,Notebook,15.6,4,2.0,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Pentium Quad,Intel,Windows,449.0
HP,2 in 1 Convertible,13.3,8,1.28,1,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2559.0
Dell,Notebook,13.3,8,1.62,1,0,1920,1080,165.6321180513006,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,649.0
Lenovo,Notebook,15.6,4,2.2,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Otro,469.0
Lenovo,Notebook,15.6,8,2.3,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Windows,850.66
HP,Notebook,15.6,8,1.84,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,AMD,Windows,1349.0
Toshiba,Notebook,13.3,4,1.05,0,0,1920,1080,165.6321180513006,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1285.0
Lenovo,Gaming,15.6,8,2.5,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Otro,1017.0
Dell,Ultrabook,13.3,16,1.29,1,0,3200,1800,276.053530085501,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2240.0
HP,Notebook,15.6,4,2.07,0,0,1920,1080,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,910.0
Toshiba,Ultrabook,13.3,8,1.2,0,0,1366,768,117.82653006268643,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1095.0
Lenovo,2 in 1 Convertible,13.3,8,1.37,1,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1950.0
Acer,Notebook,14.0,8,1.56,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,902.0
Dell,Workstation,15.6,8,2.23,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1778.0
Lenovo,Notebook,15.6,4,2.38,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,1055.0
Lenovo,Notebook,15.6,4,2.2,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i3,AMD,Otro,479.0
Toshiba,Notebook,15.6,8,2.0,0,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1388.0
Lenovo,Notebook,13.3,4,1.44,0,1,1920,1080,165.6321180513006,180.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,735.0
Samsung,Ultrabook,15.0,16,1.23,0,0,1920,1080,146.86047800548656,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1849.0
Dell,Ultrabook,12.5,8,1.6,0,0,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1690.0
Asus,Notebook,15.6,4,2.0,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Pentium Quad,Intel,Linux,398.99
Xiaomi,Ultrabook,13.3,8,1.28,0,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,935.0
Dell,Notebook,15.6,4,2.18,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,912.5
HP,Notebook,15.6,4,2.04,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,839.0
HP,2 in 1 Convertible,13.3,4,1.28,1,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1700.0
HP,2 in 1 Convertible,15.6,4,2.3,1,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,684.8
Asus,Notebook,14.1,4,1.65,0,0,1366,768,111.1413368676404,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,348.0
Lenovo,Notebook,15.6,8,2.2,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,669.0
Dell,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Pentium Quad,Intel,Windows,369.0
HP,2 in 1 Convertible,13.3,4,1.28,1,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1799.0
Dell,Notebook,15.6,4,2.18,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,AMD,Linux,455.7
Asus,Gaming,17.3,12,2.2,0,0,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1369.9
Acer,Netbook,11.6,4,1.25,0,1,1366,768,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Otro,297.0
Lenovo,Notebook,17.3,4,2.8,0,0,1600,900,106.11306214269258,0.0,500.0,0.0,0.0,Otro,AMD,Windows,379.0
HP,Notebook,14.0,4,1.95,0,0,1920,1080,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1265.0
HP,2 in 1 Convertible,13.3,16,1.42,1,0,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1399.0
Samsung,Ultrabook,15.0,8,1.17,0,0,1920,1080,146.86047800548656,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1699.0
Lenovo,Ultrabook,14.0,8,1.32,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1799.0
MSI,Gaming,17.3,16,2.43,0,1,3840,2160,254.67134914246222,512.0,2000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2649.0
Toshiba,Notebook,13.3,8,1.05,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1475.0
Dell,Gaming,15.6,8,2.62,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Linux,929.0
HP,Notebook,15.6,8,2.04,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,900.0
Dell,Notebook,15.6,4,2.18,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,AMD,Windows,614.0
Dell,Notebook,15.6,8,1.9,0,0,1920,1080,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,935.0
Dell,2 in 1 Convertible,13.3,8,1.24,1,0,3200,1800,276.053530085501,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2013.1
Asus,Gaming,17.3,32,3.58,0,1,1920,1080,127.33567457123111,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1279.0
Dell,2 in 1 Convertible,13.3,16,1.22,1,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1649.0
Lenovo,Ultrabook,14.0,8,1.13,0,1,1920,1080,157.3505121487356,0.0,0.0,256.0,0.0,Intel Core i7,Intel,Windows,2049.0
Lenovo,Notebook,15.6,8,1.95,0,1,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1962.99
LG,Ultrabook,15.6,16,1.08,1,1,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2099.0
HP,Netbook,12.5,8,1.26,0,0,1920,1080,176.23257360658386,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1483.0
Acer,Notebook,15.6,4,2.2,0,1,1920,1080,141.21199808219862,0.0,0.0,16.0,0.0,Intel Celeron Dual,Intel,Otro,359.0
Lenovo,Notebook,15.6,8,2.6,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,789.0
LG,Ultrabook,14.0,8,0.98,1,1,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1899.0
Dell,Notebook,14.0,8,1.6,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1205.0
HP,Ultrabook,12.5,8,1.09,1,0,3840,2160,352.4651472131677,240.0,0.0,0.0,0.0,Intel Core M,Intel,Windows,3100.0
Lenovo,Notebook,15.6,6,2.2,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,789.0
HP,Notebook,15.6,8,2.04,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1018.99
Acer,Notebook,15.6,4,2.4,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,499.0
Lenovo,Notebook,13.3,4,1.44,0,0,1920,1080,165.6321180513006,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,881.0
HP,Notebook,13.3,8,1.49,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,960.0
